id,title,discription
6751,民国女配娇宠记[穿书],民国 女配 娇宠 记 [ 穿书 ] 陛下 上朝 言情小说 完结 叶楚 叶楚 一篇 民国 文里 悲惨 女配 上海滩 风头 最盛 名媛 存在 衬托 白莲花 女主 重生 叶楚 拆掉 小白花 女主 光环 脸 打肿 只能 对叶楚 感恩戴德 全文 最大 反派 众人 求 不得 高岭 之花 传闻中 清心寡欲 陆三少 遇到 叶楚 夜夜 躁动 难安 偏 喜欢 叶楚 纵容 放肆 样子 反派 boss 娇俏 千金 吃 干 抹 净
6750,正牌美女总裁,正牌 美女 总裁 飘叶滴 梧桐 都市 完结 李 正阳 吴莎莎 曾 身经百战 战士 神秘 组织 一员 回归 都市 期盼 安定 平静 生活 社会 战场 更加 危险 处处 透着 危机 女追男 隔层 纸 面对 美女 总裁 火辣辣 追求 选择 美女 倾心 能否 享受 齐人之福 纵横 都市 一次 救美 一次 车祸 李 正阳 美女 总裁 陷入 感情 当中 演绎 逆 推女 总裁 称霸 都市
6748,总裁爹地霸爱妻,总裁 爹 地霸 爱妻 离梦 言情小说 完结 颜妤 汐 顾陌 枭 我查 办公室 顾陌 枭 狠狠 手中 杯子 摔 地上 气 手指 颤抖 万万 英明 一世 居然 女人 睡 直到 五年 亲手 设计 游戏 一个五岁 娃娃 虐渣 渣 发现 五年 女人 睡 偷走 优良 基因 生 宝宝 女人 你好 胆子
6747,祖宗归来,祖宗 归来 一朵 菊花 奇幻 完结 唐洛天 坐 拥 万亿 财产 掌控 无 权力 大佬 祖宗 唐洛天 长生 千年 妻妾 成群 子孙 万千 至亲 迫害 重生 回到 高中时代 开启 一场 认子 认孙 道路
6746,贵女娇宠记,贵女 娇宠 记 镜鸾 沉彩 言情小说 完结 阿凝 赵琰 赵子熙 荣宸 赵子熙 此人 疏淡 温雅 才华横溢 风度翩翩 可阿凝 不幸 撞破 这位 名动 天下 谦谦君子 本质 虚伪 狡诈 阴险 狠毒 … … 气定神闲 世人 耍 团团转 心甘情愿 栽 手里 大概 几世 欠 攒 一世
6745,名门掠婚：顾少，你够了,名门 掠婚 顾少 你够 木木雨 言情小说 完结 苏可歆 顾迟 苏可歆 想 嫁给 普通 男人 告诉 莫名其妙 地成 总裁 夫人 他许 一世 宠 入骨 如宝 以为 或许 幸福 突然 一沓 纸 丢 面前 — — 苏可歆 离婚 终于 明白 叫做 云端 跌落 粉身碎骨 五年 归来 重逢 身边 却是 萌萌 哒 包子 包子 看着 眼前 男人 眨巴 眨巴 眼睛 妈咪 叔叔 长得 好像 难道 妈咪 生
6744,邪魅冷王倾城妃,邪 魅冷王 倾城 妃 灰灰 言情小说 完结 姜若 芯 墨 梵禹 曦 公主 和亲 之际 逃走 国 和平 姜若 芯 公主 相貌 相同 抓 替身 传闻 和亲 对象 禹王 不近 女色 杀人如麻 这一去 凶多吉少 … …
6743,10508,失 落叶 都市 完结 李逍遥 翻手为云 覆手为雨 我要 颠覆 命格 扭转乾坤 我要 杀 尽负 屠尽 虚伪 辈 我要 这天 遮不住 眼 我要 这地 埋 不住 心 我要 这天 诸神 烟消云散 … … 我要 五百块 钱 先交 房租
6741,征战诸天世界,征战 诸天 世界 迦太基 失落 玄幻 完结 王斌 一沙 世界 一叶 菩提 清末 挥动 大刀 砍杀 洋鬼子 龙蛇 世界 击毁 外星人 战舰 主神 号 聊斋 世界 重建 天庭 征战 诸天 世界 求索 大道 尽头
6740,妃戴凤冠美如画,妃 戴 凤冠 美如画 一味 相思 古代 言情小说 完结 段 如兰 钟明巍 未婚夫 千尊 万贵 太子 爷 变成 半死不活 瘫子 豪门 贵女 气性 直接 抹 脖儿 死 剩下 破相 倒霉 丫鬟 摁 头 坐 花轿 瘫子 丑女 咱俩 半斤 八两 嫌弃 初见 虚张声势 一派 趾高气昂 … … 余生 请 指教 经年 昔日 半死不活 瘫子 款款 走来 亲手 戴 凤冠 指教 平日 上蹿下跳 丑丫头 难得 一副 媳妇儿 模样 指教 … … 一脸 柔情 满溢 手指 邪恶 地解
6739,兵王传奇,兵王 传奇 夜夜 玩 翻滚 都市 完结 林轩 兵 王会 医术 挡不住 林轩 奉 师傅 之命 回归 都市 肩负 保镖 重任 一次次 意外 出现 生活 变得 愈发 平静 … …
6738,宋氏验尸格目录,宋氏 验尸 格 目录 龙七潜 推理 悬疑 完结 宋 采唐 宋 采唐 醒来时 身在 义庄 周围 尸体 丫鬟 蹲 腿 哭 打嗝 连声 控诉 做白事 生意 吴家 不要脸 傻 儿子 强抢 她家 姑娘 仗 义庄 关系 好 关 里面 答应 不让 离开 宋采 唐 出于 职业 习惯 随便 验 验尸 可惜 小姐 年轻 大夫 说准 醒 不能 嫁 委屈 傻子 一辈子 … …
6736,弃妇的小日子,弃妇 小日子 彤华馨兰 言情小说 完结 方若晨 杜 公子 婆婆 夫君 之名 休弃 可怜 农家女 抱 襁褓 女儿 离开 忘掉 身份 重新 农妇 抚平 伤痛 变 作 坚强 梨花 醉 这种 精致 糕点 赢得 尊重 宅院 在外 经商 少爷 农家女 五十两 银子 嫁给 传宗接代 答应 族长 贴 告示 娶 新婚夜 抬眼 一瞬间 容颜 倾慕 下定决心 夫唱妇随 曾一度 卑微 以为 一身 铜臭味 亵渎 美好 淡淡的 神情 牵着 思绪 卑微 以为 不够 美好 配不上
6734,水墨田居小日子,水墨 田居 小日子 竹子 米 乡村 完结 苏杏 柏 少华 一次 受伤 倒下 梦见 未来 未来 事业有成 可惜 未来 丈夫 偷情 亲人 无情 最后 死于非命 一朝 梦醒 丈夫 亲人 不要 抱 能力 喜好 找个 地方 归隐 山林 可怜 五谷不分 四肢 不勤 天天 泡面 火锅 开水 煮 白菜 日子 过得 好 清贫 忽然 一天 村里 外乡人 厨艺 羡慕 妒忌 恨 … … 煮 垂涎三尺 扶 门 邻居 抬眸 一笑 肉片 炒 竹笋 … … 好 诱惑 当前 心动 在所难免
6733,头号鲜妻令：总裁老公你在上,头号 鲜妻令 总裁 老公 桃喜喜 言情小说 完结 顾 安好 左寒城 市 耀眼 大人物 高冷 薄情 商政 两界 无人 敢 得罪 失恋 醉酒 误打误撞 招惹 恶狠狠 扑倒
6729,林羽江颜,林羽 江颜 陪 倒数 正在 连载 当中 死 有意识 经历 世界 真的 有鬼 体重 生后 发现 美到 窒息 老婆 睡 睡
6722,隐婚100分：重生甜妻狠撩人！,隐婚 分 重生 甜妻 狠 撩人 鱼 佳佳 言情小说 完结 苏晚 顾泽辰 苏晚 老公 亲亲 乖 男人 宠溺 摸摸 女人 小脸 低头 吻 唇角 上辈子 苏晚识 不清 逃离 宠 如命 老公 最后 家破人亡 死不瞑目 重生 归来 苏晚 最大 愿望 老公 亲亲 虐渣 虐狗
6721,绝品透视,绝品 透视 小妖 都市 完结 张均 威震 国际 武学 宗师 武道 神化 十步 杀 一人 温文尔雅 古玩 赌石 赏画 收 藏 富可敌国 鼎鼎大名 玄门 高手 能断 风水 善察 吉凶 佛道 两教共尊 更是 医道 圣手 侦察 之王 投资 奇才 便是 张均 机缘巧合 之下 得到 佛陀 眼珠 舍利 从此 遍阅 世间 美人 傲视 天下
6720,无双强能,无双 强能 千鸟 歌 都市 完结 方旭 戴可欣 四年 万众瞩目 异能 天才 四年 甘愿 小山村 隐居 如今 报师仇 强者 归来 一张 雷打 穿 厚脸皮 美女如云 繁华都市 混 风生水
6717,炮灰修真指南,炮灰 修真 指南 青莲 乐府 玄幻 完结 张 依依 牛 修真 指南 三大 秘诀 活着 好好 活着 长长 久久 好好 活着 成为 出场 三章 身死 消 炮灰 女配 张 依依 果断 开启 自救 模式 这是 小姑娘 亿 亿万 炮灰 拼杀 而出 最终 证 飞升 踏破 虚空
6707,萌妻哪里逃,萌妻 逃 队长 言情小说 完结 白童惜 孟沛远 家族 联姻 婚后 三天两头 女人 传出 绯闻 有人 笑 孟太太 绿 笑 不绿过 媒体 嘲讽 有名无实 揽 怀里 无实 明明 一夜 七次 初恋 回国 — — 白童惜 签上 名字 从此 形同陌路 立刻 滚出 视线 再遇 霸道 锁 进 怀里 贴着 红唇 情深 低喃 孟太太 现在 更是 … … 笑 冷艳 这位 知名 先生 请问 很熟
6705,异界纨绔公子,异界 纨绔 公子 改编 写 玄幻 完结 赵楚
6704,火影之恶魔法则,火影 恶魔 法则 很龙 傲天 玄幻 完结 药师 羽 药师 羽 穿越 火影 世界 没有 血继 限界 没有 光环 我能 绝望 意外 觉醒 体内 恶魔 得到 线线 果实 能力 打造 傀儡 拥有 恶魔 果实 能力 好 事情 变得 有趣 起来
6702,沈微慕南深,沈微 慕南深 阮佳 言情小说 完结 沈微 慕南深 未婚夫 闺蜜 联手 背叛 沈微 注射 脑死 残忍 挖 子宫 心脏 不甘 就此 死去 竟 重生 桐城 慕氏 集团 慕南深 妻子 身上 慕南 深其人 冷硬 狠辣 人称 铁面 冷神 眼前 吃 某人 开启 狂 撩 狂 宠 模式 打架 递 板砖 吵架 请 一众 律师团 加油 助威 沈微 没有 见过 坦率 直白 表达 爱意 矜贵 高冷 慕 先生 堵死 沈 小姐 唯一 去处 怪 过分 美腻 睡 日上三竿 想 睡
6700,丫头拽翻天：驯服恶魔冷校草,丫头 拽 翻天 驯服 恶魔 冷校 草 鱼小 言情小说 完结 颜 冰雪 夜煜辰 热辣 火爆 转校 生 只手遮天 恶魔 校草 逃婚 路上 撞伤 导致 逃婚 失败 从此 便是 恨 偷 初吻 堂而皇之 告诉 全校 心里 撕坏 兔女郎 衣服 耍流氓 未婚妻 可怕 母亲 不讲理 一次次 找 麻烦 旁边 好戏 颜 冰雪 怒 从小到大 姑奶奶 欺负 别人 没有 别人 欺负 未婚妻 四大家族 中排 陆家 小姐 姑奶奶
6699,顾南城慕晚安,顾 南城 慕 晚安 唐如酒 言情小说 完结 顾 南城 慕 晚安 慕 晚安 — — 后来 安城 所有人 提起 眼神 不屑 艳羡 雨夜 捡 回去 眯眸 浅笑 嫁给 委屈 挺直 背脊 烟视媚行 微笑 顾公子 心有 所属 私生活 检点 嫁给 不能 委屈 隔 青白 烟雾 顾 南城 英俊 容颜 模糊 顾 南城 看上 女人 无处可逃 第二天 各大 有钱人 收到 消息 敢 借钱 落魄 名媛 慕 晚安 作对   沉沦 床第 间亲 低声 呢喃 宠溺 缱绻 晚安 晚
6698,校园风流邪神,校园 风流 邪神 陨落 星辰 都市 完结 叶潇 所谓 风流 枉 少年 黑道 教父 之子入 读 高中 掀起 阵阵 血雨腥风 忘 身边 各色 美女 面对 高贵 班主任 美丽 冷傲 校花 清纯 可爱 班长 性感 火辣 辣妹 处理 这种 所有 男人 幸福 头痛 问题 常言道 武力 不能 解决 但他却 能以 暴力 解决 翻手为云 覆手为雨 更是 手段 校园 内外 唯我独尊 这才 目标
6697,不许经年错白首,不许 经年 错 白首 一澄 几许 言情小说 完结 喻离 厉凌夜 弄死 女儿 亲手 推进 火化 炉 那一刻 所有 爱 灰飞烟灭 此生 复 … …
6696,摄政王的毒妃,摄政王 毒妃 千君 笑 言情小说 完结 徐 长吟 逐月 一旨 废后 诏书 一场 漫天 大火 葬 黄泉 死不瞑目 转世 重生 平静 水眸下 隐匿 智慧 惊天 博学 锦绣江山 笑 看云起 妙手回春 救 百姓 水火 一朝 重 入 宫门 咫尺 朝堂 恍若 云烟 妾 生君 未生 君生 妾 老妾 离君 天涯 君隔 妾 海角
6694,花瓶学霸重生日常,花瓶 学霸 重生 日常 勤快 蜗牛 言情小说 完结 李 如意 杜云飞 李 如意 全国 人民 注目 捅 篓子 … … 老 天开眼 重返 十七岁 重生 艺考 考场 从此 带 满格 技能 李 如意 一路 开挂 成为 万众瞩目 人生 赢家 鲜花 掌声 倾慕 源源不断 重要 找到 此生 真 爱 这位 真人不露相 霸道 总裁 竟是 想 躲开 前世 债主 如意 债主 手动 再见 云飞 讲道理 分别 想 欠 如意 土豪 条 生路 砸锅卖铁 不起 嘤 嘤 嘤 云飞 简单 钱 乖乖 怀
6691,傅少的秘宠娇妻,傅少 秘宠 娇妻 迟禾 池鱼 言情小说 完结 暖 傅承彦 未婚夫 姐姐 背叛 父母 偏私 最为 狼狈 从天而降 来到 身边 随便 跺 跺脚 江城 震三震 男人 嫁给 所有人 无法 企及 幸福 婚后 二爷 太太 姐姐 欺负 签 经纪 约 太太 老板 二爷 爷爷 钱 太太 离开 太太 太太 不够 太太 送 过去 男人 顿 顿 问 爷爷 二爷 有人 太太 配不上 的确 配
6686,破庙有神仙,破庙 神仙 雪满 林中 玄幻 完结 唐 长生 凌晓雨 阴阳 山上 将军庙 荒山野岭 神仙 传承 数百年 将军庙 如今 末法 世界 灵气 消散 面对 世事 巨变 处 祖传 八卦 镜 号称 打开 神秘 之门 钥匙 是否 能够 取得 转机 破庙 神仙
6685,神瞳护卫,神瞳 护卫 黄袍加身 都市 完结 汪众 江谖 草 看到 常人 看不到 拥有 常人 拥有 不了 看起来 厉害 是不是 超酷 神游 走于 都市 之中 危机 各色 美女 刀尖 共舞 … …
6684,我的美女总裁老婆,美女 总裁 老婆 霉干菜 烧饼 都市 完结 杨辰 林若溪
6681,慕容瑾玥陆长兮,慕容 瑾 玥 陆长 千君 笑 言情小说 完结 慕容 瑾 玥 陆长 一旨 废后 诏书 一场 漫天 大火 葬 黄泉 死不瞑目 转世 重生 平静 水眸下 隐匿 智慧 惊天 博学 锦绣江山 笑 看云起 妙手回春 救 百姓 水火 一朝 重 入 宫门 咫尺 朝堂 恍若 云烟 妾 生君 未生 君生 妾 老妾 离君 天涯 君隔 妾 海角
6680,冥婚妻子,冥婚 妻子 紫霞 仙子 灵异 完结 慕小乔 江起 云 冥夫 凶猛 七夜 缠绵 灵胎 暗结 螭 龙血戒 … … 墓 爬出来 家族 祭品 献于 冥君 从此 游走 阴阳 不容 人间
6679,盛世惊凰:天才召唤师,盛世 惊凰 天才 召唤师 陌上 荼 蘼 言情小说 完结 沐千凰   黑 狐狸 慧胎 灵根 带 天才 光环 前程似锦 一朝 修为 废 天堂 落入 泥淖 沦为 痴傻 草包 最终 被害 惨死 暗巷 一场 意外 魂飞魄散 现代 孤魂 宿入 原主 身躯 现代 异能 鬼医 穿越 成 超级 废柴 眨眼 间 锋芒 毕现 慑 魂魄 废柴 小姐 化身 妖孽 这异 世间 揽 狂云 辟出 一条 逆天 大道
6678,裘先生的蜜宠娇妻,裘 先生 蜜宠 娇妻 水弄 月 言情小说 完结 苏蜜 裘少 倾 第一次 见面 苏蜜 交换 救 一宿 呼噜 无奈 听 一宿 再次 见面 假扮 情侣 有求于人 女人 想 直接 何必 找 借口 我会 配合 胡说 明明 每次 强烈要求 死
6677,末世未来,末世 未来 李雪寒 科幻小说 完结 魅 找 东西 真的 清洁员 先是 丧尸 魔物 虫族 清理 有没有 报酬 不要 做白工 报酬 竟然 … …
6674,锦衣当国,锦衣 国 特别 白 历史 完结 王通 现代 职场 王通 病死 后来 明万历 初年 这是 大明 最好 时代 大明 最后 辉煌 锦衣卫 子弟 王通 做些 改变 些 出现 一刻 时间 长河 已经 变 流向
6673,第一宠婚：顾先生，别上瘾,宠婚 顾先生 上瘾 丰 家小 言情小说 完结 夏央央 顾祁琛 夏央央 岁 生日礼物 男友 闺蜜 捉奸在床 转身 丰城 最金贵 男人 顾祁琛 领 证 从此 一路打 怪 升级 所向无敌 渣 回头 贱女 算计 顾先生 出马 虐成 渣 后妈 刁难 妹妹 狠毒 顾先生 打脸 啪啪 啪 外人 只道 顾先生 宠妻 无 底线 知道 付出 代价 … … 当夏央央 无数次 压榨 不了 床 指着 男人 那张 颠倒众生 脸 气若游丝 顾祁琛 衣冠禽兽 男人 一脸 委屈 老婆 冤枉 现在
6672,重生之盛世暖婚,重生 盛世 暖婚 翼 妖 言情小说 完结 顾烟 楼臻 处理 好 出轨 老公 报复 完小 意外 身亡 顾烟 觉得 前世 作孽 遭到 报应 重活 一世 扮 猪 吃 老虎 新 生活 三部曲 走 护住 前世 病 去世 妈妈 揭开 亲父 婚内 出轨 外加 私生女 伪善 面具 — — 扫 出门 破坏 妈妈 两个 婚姻 母女 — — 杀无赦 掌控 不想 招惹 死皮赖脸 魔头 — — 楼臻 楼家 大少楼 臻 传言 俊美 如神 狠辣 如魔 残害 亲妹 气疯 亲爹 后妈 沦为 阶下囚 脱
6668,冥夫缠上身,冥夫 缠 上身 一路 欢歌 灵异 完结 童瞳 冷陌 亲生 母亲 灌下 汤药 傻子 快要 失守 傻子 忽然 暴毙 鬼 附身 为保 清白 恶鬼 交易 从此 … … 讲信用 说好 碰 鬼 讲信用
6666,阴阳鬼术,阴阳 鬼术 巫九 灵异 完结 林晓峰 项 诛 玄术分 阴阳 阳为 道术 阴为 鬼术 林晓峰 学鬼术 抓 邪祟 陷入 阴谋诡计 之中 神秘 抓 妖局 诡异 神农架 恐怖 昆仑山 林晓峰 斩 妖魔 破阴邪
6665,万域神劫,万域 神劫 黑袍 玄幻 完结 李木 冷 倾城 脚踏 天地 玄黄 拳碎 宇宙 洪荒 天崩地裂 一世 辉煌 魂转 千回 心不死 身遭 万劫意 难灭 只想 顶天立地 活着
6664,封念珩简暖,封念 珩 简暖 珞惜 言情小说 完结 封念 珩 简暖 前世 简暖 傻子 耍 团团转 每天 想着 封念 珩 离婚 渣 男贱 活活 害死 一次 誓 伤害 付出 千百倍 代价 重生 归来 死死的 抱住 封念 珩 大腿 放 偶尔 虐渣 虐着 虐 一不小心 成 国民 女神 男不淡定 老婆 扛 回家 慢慢 宠
6663,不科学唯物主义秘密档案,科学 唯物主义 秘密 档案 石头 羊 奇幻 完结 萧南烛 除夕 黄历 师 相传 指 改变 四时 节气 节日 变化 预知 每日 吉祸 方士 待业青年 萧南烛 发小 启发 干起 这份 祖传 老本行 现在 想 打夭夭灵 除夕 不想 活着 过年 初八 今日 大凶 诸事 不宜 怕 … 血光之灾 清明 到底 节气 节日 应该 双份 工资 冬至 冬天 一到 消化 快 想 吃饺子 想 吃 馄饨 想 吃 汤圆 ~ 萧南烛 … … … …
6662,隐身之无限暧昧,隐身 无限 暧昧 封兄 奇幻 完结 李风 隐身 逆天 人生 人生路 龙潭虎穴 步步 惊险 李风 躬着 身子 小心翼翼 势必 打下 一片 大大的 江山
6661,冷王爆宠：倾城凰妃小萌宝,冷王 爆宠 倾城 凰 妃 小萌宝 八角 珠 穿越 言情小说 完结 卓青鸾 墨容琛 青鸾 穿越 穿后 要务 过得爽 砸 变态 青楼 惹 邪 魅 王爷 烧 大婚 喜房 捎带 脚 逃 婚 穿后 要务 过得爽 此后 斗渣 碾 白莲 碎 绿茶 撕 奇葩 舒坦 本想 带 包子 舒舒服服 生活 不曾 想 某邪 魅 王爷 上门 认子 青鸾 挑眉 儿子 王爷 长臂 一揽 冷肆 一笑 儿子 本王 本王
6660,夫君个个太妖孽,夫君 个个 妖孽 君兮 如风 言情小说 完结 好歹 统御 一方 杀手 老大 没用 老娘 逼婚 安给 十个 男宠 老娘 笑 阴险 成亲 便 嫁入 豪门 … … 想 十九年 终日 男儿身 豪门 公子 会要 是因为 一句 豪言壮语 拥有 三千 手下 发配 神秘 组织 据说 掌管 神秘 组织 五个 残暴 男人 据说 专门 负责 改造 品性 端的 女子 三个 月 便 学会 所有 大家闺秀 风范 … 琴棋书画 歌舞 女红 成为 皇家 联姻 重要 人选 …
6659,刁妃妖娆：撩个王爷偷个崽,刁妃 妖娆 撩个 王爷 偷个 崽 雾玥 北 言情小说 完结 白九姝 宗 玹 昱 大人物 带娃 求亲 白 姑娘 秒 拒 王爷 搭 搭 搭 小女 患有 少女 多动症 无 定向 丧心病狂 症 间歇性 精神分裂症 定时 发作 狂躁 症 … … 圣王 嘴 抽 本王 儿子 … … 嫌弃 公府 嫡女 玩世不恭 刁钻 狂 拽 坏事 人称 京城 半 疯子 北疆 之王 傲世 天下 重情 重义 一颗 赤子心 当世奇 男子 人大 婚 世人 哗然 主子 不想 嫁 白善安 神色 慵懒 本座 最近 练 邪功 想 试试
6658,冷王爆宠：傲娇王妃哪里逃,冷王 爆宠 傲娇 王妃 逃 葱 不吃 糖 言情小说 完结 苏 七七 凌天珏 七彩 灵石 一朝 同行 追杀 苏 七七 师兄 双双 溺水 而亡 再次 睁开 双眼 竟然 成 东 黎国 苏 丞相 府 小姐 身边 身材 丰盈 小丫头 竟然 师兄 … … 得知 原主 负心汉 死 负心汉 便 出现 面前 夺走 灵石 该死 灵石 冷傲 王爷 拿走 回不去 苏 七七 灵石 偷梁换柱 错 花轿 嫁 郎 ~ 暗卫 王爷 王妃 逃 某王 抓 回来 王府 围墙 加高 三丈 丫鬟 王爷
6656,冷王爆宠：逆袭王妃惹人爱,冷王 爆宠 逆袭 王妃 惹人爱 苏唯歌 言情小说 完结 莫 玲珑 御 无双 别人 穿越 收美 收 灵兽 胖成 球 压塌 花轿 压晕 丫鬟 搞笑 恩 后院 很大 减肥 第一天 压坏 王爷 心爱 小宝贝 王爷 莫 玲珑 猪 莫 玲珑 王爷 妾 身 丈夫 物种 王爷 败 … … 王爷 半夜 摸 进门 压在 某人 身上 莫 玲珑 王爷 半夜 睡 妾 身 房间 干什么 王爷 生 小猪 莫 玲珑 败 … …
6655,重生军营：爷，快上套,重生 军营 爷 快上 套 依然 简单 言情小说 完结 萧棠 棠 夏侯 铮 一觉 惊醒 萧棠 棠 便 眼前 这小 胳膊 小腿 够呛 好 既来之 则安之 不想 一世 依旧 爹 疼娘 爱 存在 萧棠 棠 只能 重重的 大吼 一声 Who 怕 Who 暴风雨 猛烈 嚣张 嚣张 相当 嚣张 这是 夏侯 琤 见到 萧棠 棠 第一印象 初次见面 车上 拦 车前 此路 开 此门 想 从此 路过 给爷 下车 夏侯 铮 女娃 有点 意思 再次 见面 身上
6653,剑傲重生,剑傲 重生 蒙白 玄幻 完结 风子岳 楚 狂人 一代 剑 神风 子岳 以剑入 突破 先天 境界 一剑 西 天下 俯首 一生 之中 际遇 悲惨 亲人 离散 无敌 有着 无边 遗憾 偶然 机会 得到 能够 一窥 高 武学 境界 秘笈 太玄 感应 篇 遭遇 高手 围攻 玉石俱焚 醒来 发现自己 重生 回到 三十年 少年 遗憾 弥补 剑 高 境界 能够 再度 突破
6652,重生七十年代：老公，求嫁！,重生 七十年代 老公 求嫁 北鸟 重生 言情小说 完结 陆瑶 简诚 一世 陆瑶 丈夫 堂妹 背叛 最后 残忍 挖 心 一场 意外 陆瑶 带 回到 七十年代 不知 坊间 流传 陆瑶 被车撞 坏 脑子 傻 陆瑶 不屑一顾 小姐 傻 傻 事实 说话 重活 一世 斗渣妹 甩渣夫 摆脱 奇葩 亲戚 发家致富 更是 大胆 向前 世 暗恋 兵哥哥 表白
6651,史前养夫记,史前 养夫记 决绝 穿越 完结 熊野 周寂 男人 出轨 换 熊野 避免 麻烦 这回 挑 部落 弱小 男人 伴侣 反正 他养 实力 男人 顿顿 吃 肉 不吃 草
6650,傲剑天下,傲剑 天下 龙 天下 玄幻 完结 方旭 本自 清净 意 奈何 宿命 缘 豪气 吐千云 人间 情堪 惠兰 俏佳人 妩媚 亦 多姿 奇才 大丈夫 傲剑 天下 行 ＝ 情爱 纠葛 正 邪 ＝ 仇恨 阴谋 英雄 几许 梦 红尘 南北 西东 见证 浪漫 真切 情怀 真挚 无悔 情爱 强权 恶势 倾轧 刀光剑影 血腥
6649,步步生莲,步步 生莲 月关 奇幻 完结 丁浩 罗冬儿 唐焰焰 屋里 没有 动静 杨得成 只得 卯足 力气 继续 敲门 最后 几近于 砸门 真是 没 办法 财政 拨下 低保户 救济款 早 已经 到位 领取 低保 款 需要 低保 人员 收缴 低 保证 身份证 上面 寥寥 几分 钱 余额 存折 办理 审批 手续 款项 拨付 大部分 符合 低保 条件 家庭 发放 完 剩下 不肯 配合 毛病 这家 住 女孩 严重 自闭症 患者 不知 敲 多久 里边 终于 传出 声音
6648,异能高手在校园,异能 高手 校园 血中情 都市 完结 王斌 高三 屌丝 球形 闪电 劈 获得 永恒 之兽 残魂 传承 方面 身体素质 提高 赚钱 撩妹 耍宝 保家卫国 开启 传奇 人生
6647,爱你是最好的时光,爱 最好 时光 匪 思存 言情小说 完结 谈静 聂宇晟 七年 聂宇晟 故意 怀孕 故意 掉 计划 事 难过 世上 残忍 事 以为 拥有 最后 发现 假 知道 失去 心爱 滋味 知道 失去 将来 滋味 没有 爱过 两清 谈静 以为 这算 完 早着 不让 身败名裂 绝不会 放过 七年 十万 知道 需要 钱 … …
6646,爷的女人谁敢动,爷 女人 敢动 鹿氏 小爷 言情小说 完结 桀辰 渝 白觅灵 BOSS 坑 回家 骗婚 世界 比桀辰 渝 腹 黑 事实上 房 睡 保证 乖乖 听话 不往 饭菜 里加 香菜 房 睡 保证 往后 内裤 擦 地板 房里 睡 保证 洗发液 兑 脱发剂 BOSS 尽显 无奈 扑倒 腹黑 女人 倒 好事 瞒 放开 不说 好 床上 聊
6643,女配重生修仙记,配重 生 修仙 记 墨梓桐 重生 完结 林汐 胎 穿 修真界 成为 天才 遭 嫡姐 陷害 死于非命 死 后方 觉 身处 世界 炮灰 配重 生 归来 发誓 逆天 改命 带 空间 修 修仙 种种 田 … … 原本 意欲 低调 行事 不料 可爱 萌宠 美男 师父 冰山 师兄 … … 送上门 … … 从此 傍上 坚强 后盾 天下 纵横
6641,宠妃无度：暴君的药引,宠妃 无度 暴君 药引 醉流 酥 言情小说 完结 楼 柒 沉煞 枪林弹雨 拼搏 十几年 楼柒 决定 金盆洗手 退出 江湖 一时 贪玩 驾机 想 飞越 神秘 黑 三角 卷进 深海 旋涡 … 落 男人 怀里 狂腻 现在 努力 扮 柔弱 装装 小白花 一步步 撕开 伪装 露出 彪悍 汉子 本性 楼柒 表示 这位 帝君 人生 太过 跌宕起伏 腥风血雨 姑娘 不想 玩 不能 走 阳关道 走 独木桥 帝君 霸道 宣称 帝君 女人 不许 弱 想 早早 退休 享福 彪悍 霸道 暴君 拖入
6640,霸道大叔宠甜妻,霸道 大叔 宠甜妻 半悦 言情小说 完结 韩君羽 秦宁 父母双亡 亲戚 养残 秦宁 不忍 毒害 逃跑 狠戾 狼少 韩君羽 抱 回家 以为 叔侄 亲 情深似海 十八岁 生日 拆 吃 入 腹 某宁 嘤 嘤 韩 叔叔 你别 孩子 某少 霸道 孩子 不会 别人 谈恋爱 牵 小手 报答 喂饱 娇养 女人 野 男人 叼 走 没门 装个 球 好意思 别人 跑
6639,遇见王沥川,遇见 王沥川 施定 柔 都市 言情小说 完结 王沥川 谢小秋 来自 瑞士 华裔 建筑师 王沥川 来自 云南 小镇 大学生 谢小秋 相爱 分离 重聚 一次次 生死相依 爱情故事 谢小秋 咖啡馆 打工 邂逅 归国 建筑 设计师 王沥川 志同道合 两人 迅速 确立 恋人 关系 正当 两人 热恋 沥川 突然 不辞而别 此后 小秋 爱 囚徒 沥川弃 小秋 之谜 啃噬 小秋 心 明白 浓烈 爱情 一夜之间 消失 不见 等待 沥川 归来 答案 六年 两人 一次 邂逅 一路 坚守 这份 爱情 小秋
6636,绝色丹药师：邪性鬼帝宠上瘾,绝色 丹 药师 邪性 鬼帝 宠 上瘾 起司 猫 钱 多多 穿越 言情小说 完结 端木 落雪 端木 落雪 网游 界 黑客 玩家 一朝 穿越 带来 极品 装备 灵兽 升级 系统 原主 貌似 可怜 娘 早亡 爹 失踪 留给 巨额 债务 重病 老管家 某妞 磨牙 握 小拳头 姐要 脱贫 从此 怪 升级 爆神装 开神鼎炼 神丹 契 神兽 从此 天下 乾坤 在手 一袭 白衣 潇洒 行 不想 遇到 明明 只想养 养眼 男人 死缠烂打 加 扑倒 吃 干 抹 净求 包养 端木 落雪 丹 鼎 药 兽 男人 俊美
